timestamp,Unnamed: 0,lap,heart_rate,cadence,distance,enhanced_altitude,enhanced_speed,calories,power,temperature,fractional_cadence,alt_difference,rolling_ave_alt
2021-04-28 00:34:28+00:00,0,1,74,0,0.0,275.20000000000005,0.0,,,23,0.0,0.0,0.03999999999998636
2021-04-28 00:34:29+00:00,1,1,74,0,0.1,275.20000000000005,0.0,,,23,0.0,0.0,0.03999999999998636
2021-04-28 00:34:30+00:00,2,1,71,0,0.1,275.20000000000005,0.0,,,23,0.0,0.0,0.03999999999998636
2021-04-28 00:34:31+00:00,3,1,69,0,0.17,275.20000000000005,0.0,,,23,0.0,0.0,0.03999999999998636
2021-04-28 00:34:32+00:00,4,1,68,0,0.4,275.20000000000005,0.0,,,23,0.0,0.0,0.03999999999998636
2021-04-28 00:34:33+00:00,5,1,67,91,3.16,275.4,0.0,,,23,0.0,0.1999999999999318,0.03999999999998636
2021-04-28 00:34:34+00:00,6,1,68,91,6.31,275.4,0.0,,,23,0.0,0.0,0.03999999999998636
2021-04-28 00:34:35+00:00,7,1,69,91,9.37,275.6,1.222,,,23,0.0,0.20000000000004547,0.07999999999999545
2021-04-28 00:34:36+00:00,8,1,70,90,12.09,275.79999999999995,1.269,,,23,0.0,0.1999999999999318,0.11999999999998182
2021-04-28 00:34:37+00:00,9,1,72,90,14.67,275.79999999999995,2.342,,,23,0.0,0.0,0.11999999999998182
2021-04-28 00:34:38+00:00,10,1,73,90,17.27,276.20000000000005,2.342,,,23,0.0,0.40000000000009095,0.16000000000001363
2021-04-28 00:34:39+00:00,11,1,74,91,19.85,276.4,2.249,,,23,0.0,0.1999999999999318,0.2
2021-04-28 00:34:40+00:00,12,1,77,91,22.69,276.4,2.249,,,23,0.0,0.0,0.1599999999999909
2021-04-28 00:34:41+00:00,13,1,79,91,26.46,276.79999999999995,2.333,,,23,0.0,0.39999999999997726,0.2
2021-04-28 00:34:42+00:00,14,1,82,92,29.16,277.0,2.37,,,23,0.5,0.20000000000004547,0.2400000000000091
2021-04-28 00:34:43+00:00,15,1,84,92,31.08,277.0,2.37,,,23,0.5,0.0,0.1599999999999909
2021-04-28 00:34:44+00:00,16,1,86,92,33.8,277.0,2.351,,,23,0.5,0.0,0.12000000000000455
2021-04-28 00:34:45+00:00,17,1,88,92,36.5,277.6,2.342,,,23,0.5,0.6000000000000227,0.2400000000000091
2021-04-28 00:34:46+00:00,18,1,90,92,39.67,277.79999999999995,2.351,,,23,0.5,0.1999999999999318,0.2
2021-04-28 00:34:47+00:00,19,1,92,91,41.84,278.0,2.361,,,23,0.0,0.20000000000004547,0.2
2021-04-28 00:34:48+00:00,20,1,97,91,43.81,278.0,2.379,,,23,0.0,0.0,0.2
2021-04-28 00:34:49+00:00,21,1,100,91,46.36,278.4,2.398,,,23,0.0,0.39999999999997726,0.2799999999999955
2021-04-28 00:34:50+00:00,22,1,103,91,49.56,278.6,2.426,,,23,0.0,0.20000000000004547,0.2
2021-04-28 00:34:51+00:00,23,1,106,91,52.35,279.4,2.445,,,23,0.0,0.7999999999999545,0.32000000000000456
