timestamp,Unnamed: 0,lap,heart_rate,cadence,distance,enhanced_altitude,enhanced_speed,calories,power,temperature,fractional_cadence,alt_difference,rolling_ave_alt
2021-07-12 21:58:48+00:00,0,1,74,0,0.0,275.20000000000005,0.0,,,18,0.0,0.0,0.03999999999998636
2021-07-12 21:58:49+00:00,1,1,74,0,0.0,275.20000000000005,0.0,,,18,0.0,0.0,0.03999999999998636
2021-07-12 21:58:50+00:00,2,1,75,66,0.0,275.20000000000005,0.0,,,18,0.5,0.0,0.03999999999998636
2021-07-12 21:58:51+00:00,3,1,76,66,0.55,275.20000000000005,0.812,,,18,0.5,0.0,0.03999999999998636
2021-07-12 21:58:52+00:00,4,1,77,66,5.22,275.20000000000005,1.232,,,18,0.5,0.0,0.03999999999998636
2021-07-12 21:58:53+00:00,5,1,78,91,11.05,275.4,1.614,,,18,0.0,0.1999999999999318,0.03999999999998636
2021-07-12 21:58:54+00:00,6,1,80,91,15.67,275.6,2.053,,,18,0.0,0.20000000000004547,0.07999999999999545
2021-07-12 21:58:55+00:00,7,1,81,91,19.79,275.6,2.062,,,18,0.0,0.0,0.07999999999999545
2021-07-12 21:58:56+00:00,8,1,83,91,23.65,275.79999999999995,2.071,,,18,0.0,0.1999999999999318,0.11999999999998182
2021-07-12 21:58:57+00:00,9,1,84,91,27.35,276.0,2.146,,,18,0.0,0.20000000000004547,0.1599999999999909
2021-07-12 21:58:58+00:00,10,1,83,91,30.81,276.4,2.258,,,18,0.0,0.39999999999997726,0.2
2021-07-12 21:58:59+00:00,11,1,83,92,34.14,276.4,2.295,,,18,0.0,0.0,0.1599999999999909
2021-07-12 21:59:00+00:00,12,1,83,92,37.49,276.4,2.295,,,18,0.0,0.0,0.1599999999999909
2021-07-12 21:59:01+00:00,13,1,83,92,40.3,276.4,2.314,,,18,0.0,0.0,0.12000000000000455
2021-07-12 21:59:02+00:00,14,1,84,91,43.04,276.79999999999995,2.314,,,18,0.0,0.39999999999997726,0.1599999999999909
2021-07-12 21:59:03+00:00,15,1,86,91,45.71,277.0,2.305,,,18,0.0,0.20000000000004547,0.12000000000000455
2021-07-12 21:59:04+00:00,16,1,87,91,48.3,277.4,2.286,,,18,0.0,0.39999999999997726,0.2
2021-07-12 21:59:05+00:00,17,1,89,91,51.09,277.6,2.286,,,18,0.0,0.20000000000004547,0.2400000000000091
2021-07-12 21:59:06+00:00,18,1,90,91,54.01,278.20000000000005,2.286,,,18,0.0,0.6000000000000227,0.36000000000001364
2021-07-12 21:59:07+00:00,19,1,90,91,57.19,278.4,2.286,,,18,0.0,0.1999999999999318,0.32000000000000456
2021-07-12 21:59:08+00:00,20,1,91,91,60.56,278.4,2.295,,,18,0.0,0.0,0.2799999999999955
2021-07-12 21:59:09+00:00,21,1,93,91,63.68,278.79999999999995,2.305,,,18,0.0,0.39999999999997726,0.2799999999999955
2021-07-12 21:59:10+00:00,22,1,98,91,66.82,278.79999999999995,2.314,,,18,0.0,0.0,0.23999999999998636
2021-07-12 21:59:11+00:00,23,1,101,91,69.85,279.0,2.323,,,18,0.0,0.20000000000004547,0.1599999999999909
2021-07-12 21:59:12+00:00,24,1,103,90,72.9,279.0,2.323,,,18,0.0,0.0,0.12000000000000455
2021-07-12 21:59:13+00:00,25,1,105,89,75.63,279.0,2.323,,,18,0.0,0.0,0.12000000000000455
2021-07-12 21:59:14+00:00,26,1,107,89,78.17,279.4,2.323,,,18,0.0,0.39999999999997726,0.12000000000000455
2021-07-12 21:59:15+00:00,27,1,109,89,80.74,280.20000000000005,2.323,,,18,0.0,0.8000000000000682,0.2800000000000182
2021-07-12 21:59:16+00:00,28,1,111,90,83.51,280.20000000000005,2.323,,,18,0.0,0.0,0.2400000000000091
2021-07-12 21:59:17+00:00,29,1,113,91,85.87,280.4,2.333,,,18,0.0,0.1999999999999318,0.2799999999999955
2021-07-12 21:59:18+00:00,30,1,114,91,88.05,280.4,2.342,,,18,0.0,0.0,0.2799999999999955
2021-07-12 21:59:19+00:00,31,1,114,91,90.47,280.6,2.342,,,18,0.0,0.20000000000004547,0.2400000000000091
2021-07-12 21:59:20+00:00,32,1,115,90,92.88,280.6,2.351,,,18,0.0,0.0,0.07999999999999545
2021-07-12 21:59:21+00:00,33,1,116,90,95.77,281.0,2.351,,,18,0.0,0.39999999999997726,0.1599999999999909
2021-07-12 21:59:22+00:00,34,1,116,91,99.14,281.0,2.37,,,18,0.0,0.0,0.12000000000000455
2021-07-12 21:59:23+00:00,35,1,117,91,101.3,281.0,2.379,,,18,0.0,0.0,0.12000000000000455
2021-07-12 21:59:24+00:00,36,1,117,92,103.85,281.4,2.398,,,18,0.0,0.39999999999997726,0.1599999999999909
2021-07-12 21:59:25+00:00,37,1,117,92,106.36,282.20000000000005,2.407,,,18,0.0,0.8000000000000682,0.32000000000000456
2021-07-12 21:59:26+00:00,38,1,117,92,108.72,282.4,2.407,,,18,0.0,0.1999999999999318,0.2799999999999955
2021-07-12 21:59:27+00:00,39,1,117,92,111.53,282.79999999999995,2.407,,,18,0.0,0.39999999999997726,0.3599999999999909
2021-07-12 21:59:28+00:00,40,1,117,92,114.4,283.0,2.407,,,18,0.0,0.20000000000004547,0.4
2021-07-12 21:59:29+00:00,41,1,117,92,116.88,283.0,2.407,,,18,0.0,0.0,0.32000000000000456
2021-07-12 21:59:30+00:00,42,1,117,92,119.21,283.20000000000005,2.398,,,18,0.0,0.20000000000004547,0.2
2021-07-12 21:59:31+00:00,43,1,116,92,122.14,283.6,2.389,,,18,0.0,0.39999999999997726,0.2400000000000091
2021-07-12 21:59:32+00:00,44,1,117,90,124.87,283.6,2.389,,,18,0.0,0.0,0.16000000000001363
2021-07-12 21:59:33+00:00,45,1,118,90,127.56,284.4,2.389,,,18,0.0,0.7999999999999545,0.2799999999999955
2021-07-12 21:59:34+00:00,46,1,118,90,130.39,284.4,2.389,,,18,0.0,0.0,0.2799999999999955
2021-07-12 21:59:35+00:00,47,1,119,90,133.29,284.4,2.389,,,18,0.0,0.0,0.23999999999998636
2021-07-12 21:59:36+00:00,48,1,120,90,135.69,284.79999999999995,2.407,,,16,0.0,0.39999999999997726,0.23999999999998636
2021-07-12 21:59:37+00:00,49,1,120,90,138.01,284.79999999999995,2.426,,,16,0.0,0.0,0.23999999999998636
2021-07-12 21:59:38+00:00,50,1,121,90,140.48,285.20000000000005,2.454,,,16,0.0,0.40000000000009095,0.16000000000001363
2021-07-12 21:59:39+00:00,51,1,122,90,142.62,285.6,2.454,,,16,0.0,0.39999999999997726,0.2400000000000091
2021-07-12 21:59:40+00:00,52,1,123,90,144.74,285.79999999999995,2.463,,,16,0.0,0.1999999999999318,0.2799999999999955
2021-07-12 21:59:41+00:00,53,1,124,92,146.63,286.0,2.463,,,16,0.0,0.20000000000004547,0.2400000000000091
2021-07-12 21:59:42+00:00,54,1,126,92,148.8,286.6,2.454,,,16,0.0,0.6000000000000227,0.36000000000001364
2021-07-12 21:59:43+00:00,55,1,127,91,148.8,286.6,2.454,,,16,0.0,0.0,0.2799999999999955
2021-07-12 21:59:44+00:00,56,1,127,91,153.64,287.0,2.454,,,16,0.0,0.39999999999997726,0.2799999999999955
2021-07-12 21:59:45+00:00,57,1,128,91,155.02,287.0,2.445,,,16,0.0,0.0,0.2400000000000091
2021-07-12 21:59:46+00:00,58,1,129,91,156.72,287.6,2.426,,,16,0.0,0.6000000000000227,0.32000000000000456
2021-07-12 21:59:47+00:00,59,1,130,90,158.41,288.20000000000005,2.417,,,16,0.0,0.6000000000000227,0.32000000000000456
2021-07-12 21:59:48+00:00,60,1,130,90,160.12,288.79999999999995,2.389,,,16,0.0,0.599999999999909,0.43999999999998635
2021-07-12 21:59:49+00:00,61,1,131,89,162.1,289.0,2.37,,,16,0.5,0.20000000000004547,0.4
2021-07-12 21:59:50+00:00,62,1,131,89,164.28,289.6,2.351,,,16,0.5,0.6000000000000227,0.5200000000000046
2021-07-12 21:59:51+00:00,63,1,132,88,166.41,289.79999999999995,2.342,,,16,0.0,0.1999999999999318,0.43999999999998635
2021-07-12 21:59:52+00:00,64,1,132,88,168.67,289.79999999999995,2.323,,,16,0.0,0.0,0.3199999999999818
2021-07-12 21:59:53+00:00,65,1,132,88,170.97,290.0,2.305,,,16,0.0,0.20000000000004547,0.2400000000000091
2021-07-12 21:59:54+00:00,66,1,132,89,173.29,290.20000000000005,2.286,,,16,0.0,0.20000000000004547,0.2400000000000091
2021-07-12 21:59:55+00:00,67,1,133,90,175.21,290.20000000000005,2.277,,,16,0.0,0.0,0.12000000000000455
2021-07-12 21:59:56+00:00,68,1,133,90,177.69,290.20000000000005,2.277,,,16,0.0,0.0,0.0800000000000182
2021-07-12 21:59:57+00:00,69,1,134,91,180.02,290.20000000000005,2.277,,,16,0.0,0.0,0.0800000000000182
2021-07-12 21:59:58+00:00,70,1,134,91,182.89,290.20000000000005,2.277,,,16,0.0,0.0,0.0400000000000091
2021-07-12 21:59:59+00:00,71,1,135,91,185.24,290.20000000000005,2.277,,,16,0.0,0.0,0.0
2021-07-12 22:00:00+00:00,72,1,135,91,187.21,290.20000000000005,2.277,,,16,0.0,0.0,0.0
2021-07-12 22:00:01+00:00,73,1,136,91,189.67,290.20000000000005,2.277,,,16,0.0,0.0,0.0
2021-07-12 22:00:02+00:00,74,1,136,89,191.61,290.20000000000005,2.277,,,16,0.0,0.0,0.0
2021-07-12 22:00:03+00:00,75,1,136,89,194.21,290.20000000000005,2.277,,,16,0.0,0.0,0.0
2021-07-12 22:00:04+00:00,76,1,137,89,196.93,290.20000000000005,2.277,,,16,0.0,0.0,0.0
2021-07-12 22:00:05+00:00,77,1,137,90,199.62,289.79999999999995,2.277,,,16,0.0,-0.40000000000009095,-0.0800000000000182
2021-07-12 22:00:06+00:00,78,1,137,90,202.04,289.79999999999995,2.286,,,16,0.0,0.0,-0.0800000000000182
2021-07-12 22:00:07+00:00,79,1,137,91,204.91,289.6,2.286,,,16,0.0,-0.1999999999999318,-0.12000000000000455
2021-07-12 22:00:08+00:00,80,1,137,91,207.69,290.20000000000005,2.295,,,16,0.0,0.6000000000000227,0.0
2021-07-12 22:00:09+00:00,81,1,138,91,210.36,289.6,2.295,,,16,0.0,-0.6000000000000227,-0.12000000000000455
2021-07-12 22:00:10+00:00,82,1,138,91,213.11,289.6,2.305,,,16,0.0,0.0,-0.03999999999998636
2021-07-12 22:00:11+00:00,83,1,138,91,215.73,289.6,2.314,,,16,0.0,0.0,-0.03999999999998636
2021-07-12 22:00:12+00:00,84,1,137,91,218.51,289.4,2.323,,,16,0.0,-0.20000000000004547,-0.0400000000000091
2021-07-12 22:00:13+00:00,85,1,137,91,221.54,289.4,2.333,,,16,0.0,0.0,-0.16000000000001363
2021-07-12 22:00:14+00:00,86,1,137,91,224.44,289.20000000000005,2.351,,,16,0.0,-0.1999999999999318,-0.07999999999999545
2021-07-12 22:00:15+00:00,87,1,137,91,226.99,289.0,2.361,,,16,0.0,-0.20000000000004547,-0.12000000000000455
2021-07-12 22:00:16+00:00,88,1,137,90,229.91,289.0,2.37,,,16,0.0,0.0,-0.12000000000000455
2021-07-12 22:00:17+00:00,89,1,137,90,232.54,288.79999999999995,2.389,,,16,0.0,-0.20000000000004547,-0.12000000000000455
2021-07-12 22:00:18+00:00,90,1,137,90,235.15,288.6,2.389,,,16,0.0,-0.1999999999999318,-0.1599999999999909
2021-07-12 22:00:19+00:00,91,1,137,90,237.7,288.6,2.398,,,16,0.0,0.0,-0.12000000000000455
2021-07-12 22:00:20+00:00,92,1,137,90,240.63,288.6,2.407,,,16,0.0,0.0,-0.07999999999999545
2021-07-12 22:00:21+00:00,93,1,137,91,243.44,288.4,2.417,,,16,0.0,-0.20000000000004547,-0.12000000000000455
2021-07-12 22:00:22+00:00,94,1,137,91,246.38,288.20000000000005,2.426,,,16,0.0,-0.1999999999999318,-0.11999999999998182
2021-07-12 22:00:23+00:00,95,1,137,90,250.02,288.0,2.435,,,16,0.0,-0.20000000000004547,-0.12000000000000455
2021-07-12 22:00:24+00:00,96,1,137,90,253.04,287.79999999999995,2.445,,,16,0.0,-0.20000000000004547,-0.16000000000001363
2021-07-12 22:00:25+00:00,97,1,137,90,255.96,287.79999999999995,2.473,,,16,0.0,0.0,-0.16000000000001363
2021-07-12 22:00:26+00:00,98,1,137,90,258.88,287.79999999999995,2.51,,,16,0.0,0.0,-0.12000000000000455
2021-07-12 22:00:27+00:00,99,1,137,91,261.6,287.79999999999995,2.566,,,16,0.0,0.0,-0.0800000000000182
2021-07-12 22:00:28+00:00,100,1,137,91,264.14,287.6,2.622,,,16,0.0,-0.1999999999999318,-0.07999999999999545
2021-07-12 22:00:29+00:00,101,1,137,91,266.87,287.4,2.669,,,16,0.0,-0.20000000000004547,-0.07999999999999545
2021-07-12 22:00:30+00:00,102,1,137,90,269.68,287.0,2.715,,,16,0.0,-0.39999999999997726,-0.1599999999999909
2021-07-12 22:00:31+00:00,103,1,136,90,272.39,287.0,2.753,,,16,0.0,0.0,-0.1599999999999909
2021-07-12 22:00:32+00:00,104,1,136,90,275.09,286.6,2.771,,,16,0.0,-0.39999999999997726,-0.23999999999998636
2021-07-12 22:00:33+00:00,105,1,136,90,277.95,286.4,2.781,,,16,0.0,-0.20000000000004547,-0.2400000000000091
2021-07-12 22:00:34+00:00,106,1,136,91,280.76,286.20000000000005,2.799,,,16,0.0,-0.1999999999999318,-0.23999999999998636
2021-07-12 22:00:35+00:00,107,1,136,91,283.68,286.20000000000005,2.809,,,16,0.0,0.0,-0.1599999999999909
2021-07-12 22:00:36+00:00,108,1,136,91,286.3,285.79999999999995,2.809,,,13,0.0,-0.40000000000009095,-0.2400000000000091
2021-07-12 22:00:37+00:00,109,1,135,90,289.06,285.79999999999995,2.809,,,13,0.0,0.0,-0.16000000000001363
2021-07-12 22:00:38+00:00,110,1,135,90,291.75,285.79999999999995,2.809,,,13,0.0,0.0,-0.12000000000000455
2021-07-12 22:00:39+00:00,111,1,135,91,294.71,285.6,2.809,,,13,0.0,-0.1999999999999318,-0.12000000000000455
2021-07-12 22:00:40+00:00,112,1,135,91,297.6,285.4,2.818,,,13,0.0,-0.20000000000004547,-0.16000000000001363
2021-07-12 22:00:41+00:00,113,1,135,92,300.58,285.4,2.827,,,13,0.0,0.0,-0.07999999999999545
2021-07-12 22:00:42+00:00,114,1,135,92,303.57,285.4,2.837,,,13,0.0,0.0,-0.07999999999999545
2021-07-12 22:00:43+00:00,115,1,135,92,306.51,284.4,2.846,,,13,0.0,-1.0,-0.2799999999999955
2021-07-12 22:00:44+00:00,116,1,134,92,309.28,284.4,2.865,,,13,0.0,0.0,-0.2400000000000091
2021-07-12 22:00:45+00:00,117,1,134,92,312.17,284.4,2.865,,,13,0.0,0.0,-0.2
